ID_CANDIDATO;CENTRO_TRABAJO;OCUPACION;DESDE;HASTA
158864;MUNICIPALIDAD PROVINCIAL DE SANTA;ASESOR EN LA GERENCIA DE ASESORIA JURIDICA;2015;2015
158864;UGEL PALLASCA;JEFE DE PERSONAL;2013;2014
158864;MINISTERIO PUBLICO / SEDE FISCAL DEL SANTA;FISCAL ADJUNTO PENAL;2013;2014
161921;GOBIERNO REGIONAL DE APURIMAC;DIRECTOR SUB REGIONAL;2008;2011
161921;MUNICIPALIDAD DISTRITAL DE TALAVERA;JEFE DE OFICINA DE RELACIONES PUBLICAS;2010;2011
161921;MUNICIPALIDAD DE SAN JERONIMO;SUB GERENTE DE ADMINISTRACION TRIBUTARIA Y RENTAS;2016;2018
161921;MUNICIPALIDAD DISTRITAL DE TALAVERA;SUB GERENTE DE ADMINISTRACION TRIBUTARIA Y RENTAS;2019;2019
161923;CORPCAMERO EIRL;GERENTE;2009;HASTA LA ACTUALIDAD
157848;INVIERSIDAD ALAS PERUANAS;DOCENTE;2018;2019
157848;HOSPITAL REGIONAL GUILLERMO DIAZ DE LA VEGA;MEDICO - MEDICO ESPECIALISTA ORTOPEDIA Y TRAUMATOLOGIA;2004;2019
157849;MUNICIPALIDAD PROVINCIAL ANDAHUAYLAS;REGIDOR;2011;2014
157849;UNIVERSIDAD NACIONAL JOSE MARIA ARGUEDAS;DOCENTE;2011;2014
157849;MUNICIPALIDAD DISTRITAL JOSE MARIA ARGUEDAS;ALCALDE;2016;2018
157849;MUNICIPALIDAD DISTRITAL SAN JERONIMO;ASESOR II;2019;2019
157849;MUNICIPALIDAD DISTRITAL SAN JERONIMO;DIRECTOR DE  ADMINISTRACION Y FINANZAS;2019;HASTA LA ACTUALIDAD
157850;CONTRATISTAS GENERALES SSC S.A;AUXILIAR DE SERVICIOS DIGITADORA Y AUXILIAR ADMINITRATIVO;2014;2014
157850;AYG INGENIEROS CONSULTORES Y CONTRUCTORES S.A.C.;AXILIAR CONTABLE;2015;2015
157850;MINISTERIO DE TRASNPORTES Y COMUNICACIONES  PROVIAS NACIONAL;ASISTENTE ADMINISTRATIVO;2014;2016
157850;UNIDAD DE GESTION EDUCATIVA LOCAL DE CHINCHEROS;ESPECIALISTA EN MONITOREO DE EDUCACION DE ESTUDIANTES;2017;2017
157850;PRO DESARROLLO APURIMAC- OFICINA DE ENLACE URIPA;ASISTENTE TECNICA ADMIN.;2019;2019
160692;INSTITUCIÓN EDUCATIVA HORACIO ZEVALLOS GAMES;DOCENTE;2017;HASTA LA ACTUALIDAD
160693;INDEPENDIENTE;COMERCIO;2017;HASTA LA ACTUALIDAD
160293;UNIVERSIDAD NACIONAL JOSE MARIA ARGUEDAS;DOCENTE CONTRATADO;2019;HASTA LA ACTUALIDAD
160293;INSTITUCION EDUCATICA 54490 CURIBAMBA;DOCENTE;2012;2018
160293;UNIVERSIDAD TECNOLOGICA DE LOS ANDES;CATEDRA UNIVERSITARIA;2008;2016
160293;UNIVERSIDAD ALAS PERUANAS;CATEDRA UNIVERSITARIA;2017;HASTA LA ACTUALIDAD
160294;MINERIA;MINERO Y AGRICULTOR;2012;HASTA LA ACTUALIDAD
158899;UNIVERSIDAD NACIONAL MICAELA BASTIDAS;DOCENTE A TIEMPO PARCIAL;2017;2019
158899;RED DE SALUD COTABAMBAS;JEFE DE PERSONAL;2014;2016
158899;COOPERATIVA SAN PEDRO DE ANDAHUAYLAS;ADMINISTRADOR DE AGENCIA  CURAHUASI;2013;2013
158899;EL ARRIERO;PROMOTOR DE EVENTOS;2009;2012
158901;INSTITUCIÓN EDUCATIVA JOSE MARIA ARGUEDAS;DOCENTE;2000;2015
158901;CENTRO DE PRESTACIÓN INDEPENDIENTE;PERIODISTA;2015;HASTA LA ACTUALIDAD
158445;INDEPENDIENTE;CONDUCTOR DE UNIDAD VEHICULAR;2016;HASTA LA ACTUALIDAD
158446;INDEPENDIENTE;COMERCIANTE TÉCNICO;1996;HASTA LA ACTUALIDAD
158447;INDEPENDIENTE;TRABAJADOR INDEPENDIENTE;2018;HASTA LA ACTUALIDAD
160459;INDEPENDIENTE;ABOGADO;2005;HASTA LA ACTUALIDAD
160460;INSTITUCIÓN EDUCATIVA PARTICULAR INICIAL "MI MUNDO FELIZ";DIRECTORA;2017;2017
160460;INSTITUCIÓN EDUCATIVA INICIAL PRIVADA "MI MUNDO FELIZ";DIRECTORA;2018;2018
160461;CONGRESO DE LA REPUBLICA;TECNICO;2011;2016
160461;GOBIERNO REGIONAL DE APURIMAC;SECRETARIA;2006;2010
161328;ESTUDIO VILLANUEVA NUÑEZ ABOGADOS S.C.R.L.;ABOGADO;2007;HASTA LA ACTUALIDAD
161329;ESTUDIO JURÍDICO PALOMINO & ASOCIADOS;ABOGADO;2012;HASTA LA ACTUALIDAD
161330;I.E.P. CORAZÓN DE JESÚS EN VALORES;COORDINADORA;2005;HASTA LA ACTUALIDAD
161291;UNIVERSIDAD TECNOLOGICA DE LOS ANDES;DOCENTE UNIVERSITARIO;2010;2016
161291;UNIVERSIDAD NACIONAL MICAELA BASTIDAS;DOCENTE UNIVERSITARIO;2014;2015
161291;MUNICIPALIDAD DISTRITAL DE TAMBURCO;ASESOR LEGAL;2015;2015
161291;GOBIERNO REGIONAL DE APURIMAC;ABOGADO;2015;2015
161291;ABOGADO;ABOGADO;2007;HASTA LA ACTUALIDAD
161367;HOSPITAL GUILLERMO DIAZ DE LA VEGA;DIRECTOR;2015;2016
161367;HOSPITAL GUILLERMO DIAZ DE LA VEGA;MEDICO CIRUJANO;1980;2016
161367;UNIVERSIDAD TECNOLÓGICA DE LOS ANDES;DOCENTE;1994;HASTA LA ACTUALIDAD
161367;MUNICIPALIDAD PROVINCIAL DE ABANCAY;ALCALDE;1980;1986
161367;GOBIERNO REGIONAL DE APURIMAC;PRESIDENTE REGIONAL;2003;2004
161368;I.E.S DIVINO MAESTRO;PERSONAL ADMINISTRATIVO;2019;2019
161369;MINEDU - UGEL - COTABAMBAS;DOCENTE DE AULA Y DIRECTIVO;2002;2019
159429;INSTITUCION EDUCATIVA LA SALLE DE ABANCAY;PROFESOR;2009;2019
159430;CONSORCIO MANCHAY;ADMINISTRADOR;2019;2019
160282;PROGRAMA TRABAJA PERU;PROMOTOR;2019;HASTA LA ACTUALIDAD
160282;MUNICIPALIDAD DISTRITAL DE COYLLURQUUI;RESPONSABLE DEL AREA DE COMUNICACION;2017;2018
160282;UNIVERSIDAD NACIONAL MICAELA BASTIDAS;DOCENTE;2015;2016
159350;UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE CHINCHEROS;DIRECTOR DE GESTION INSTITUCIONAL;2019;HASTA LA ACTUALIDAD
159350;UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE CHINCHEROS;ESPECIALISTA EN PERSONAL;2014;2018
159350;UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE CHINCHEROS;DIRECTOR DE UGEL;2012;2014
159350;SUB REGIÓN CHINCHEROS;GERENTE;2011;2012
159350;UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE CHINCHEROS;TÉCNICO ADMINISTRATIVO;1994;2010
159352;GOBIERNO REGIONAL DE APURIMAC;AUXILIAR TECNICO;2019;2019
159352;MUNICIPALIDAD DISTRITAL DE MARA;ASISTENTE TECNICO;2015;2015
158513;NEC CHAPIMARCA ANCOBAMBA;ESPECIALISTA EN HORTALIZAS;2018;HASTA LA ACTUALIDAD
158513;SERVICIOS DE INGENIERIA AGROPECUARIA;INGENIERO INDEPENDIENTE;2009;2017
161283;INSTITUTO CULTURAL PERUANO NORTEAMERICANO ICPNA;GESTION ADMINISTRATIVA;2016;2017
158361;BURBUJITAS LAVANDERÍA;NEGOCIO INDEPENDIENTE;2014;HASTA LA ACTUALIDAD
160168;AQP FILMS E.I.R.L. (QUINTO PODER - AQP TV ON LINE);GERENTE COMERCIAL;2015;HASTA LA ACTUALIDAD
160169;ABOGADO INDEPENDIENTE - PERSONA NATURAL CON NEGOCIO;ABOGADO;2000;HASTA LA ACTUALIDAD
160170;INDEPENDIENTE;ARQUITECTO;2017;HASTA LA ACTUALIDAD
160171;ZONA REGISTRAL NRO. XII - SEDE AREQUIPA;OPERADOR - A;1996;HASTA LA ACTUALIDAD
160172;PRIVADO - CONSULTORIO ODONTOLOGICO;DENTISTA;2015;HASTA LA ACTUALIDAD
160173;ESTUDIO JURIDICO;ABOGADO;2009;HASTA LA ACTUALIDAD
157851;MUNICIPALIDAD DISTRITAL DE JACOBO HUNTER;PROCURADOR PÚBLICO MUNICIPAL;2019;2019
157851;MUNICIPALIDAD DISTRITAL DE ANDARAY;ASESOR LEGAL EXTERNO;2015;2018
157851;PROGRAMA DE ALIMENTACIÓN QALI WARMA;ASESOR LEGAL;2013;2013
157851;MUNICIPALIDAD DISTRITAL DE SABANDIA;GERENTE MUNICIPAL;2011;2011
157851;MUNICIPALIDAD DISTRITAL DE CAYMA;ASESOR LEGAL;2007;2010
157852;INDEPENDIENTE;AGRICULTORA;1987;HASTA LA ACTUALIDAD
157853;INVERSIONES EL SILLAR S.A.C;EMPLEADO;2019;HASTA LA ACTUALIDAD
157853;YARAHUAMAN CAHUANA EULALIA;EMPLEADO;2017;2019
157853;INDEPENDIENTE;AGRICULTOR;2016;HASTA LA ACTUALIDAD
157855;INDEPENDIENTE;CONTADOR;2015;HASTA LA ACTUALIDAD
157855;REPEJ- AREQUIPA;PERITO JUDICIAL - OFICIO;2015;HASTA LA ACTUALIDAD
157855;EMPRESA DE TRANSPORTES TRANSLAMPA CERRO COLORADO;GERENTE DE ADMINISTRACIÓN;2018;HASTA LA ACTUALIDAD
157856;PRODUCCIÓN & LOGÍSTICA E.I.R.L.;GERENTE;2018;HASTA LA ACTUALIDAD
157856;MINISTERIO DEL INTERIOR- DGIN;SUBPREFECTO DE MIRAFLORES;2017;2018
158153;CESCOFORMAS S.A.C.;GERENTE GENERAL;2005;2019
158153;MUNICIPALIDAD PROVINCIAL DE AREQUIPA;REGIDOR PROVINCIAL;2003;2010
158153;CAJA MUNICIPAL DE AHORRO Y CREDITO DE AREQUIPA S.A. - CAJA AREQUIPA;DIRECTOR - PRESIDENTE;1998;2000
158154;MUNICIPALIDAD DISTRITAL DE SAN BARTOLO;EJECUTOR COACTIVO - ASESOR LEGAL;2017;2019
158155;AGRUPACIÓN MUSICAL 7 BALAS;PROPIETARIO;2016;2019
158156;ENERQUIMICA SAC;ABOGADO;2018;HASTA LA ACTUALIDAD
158156;Q ENERGY PERU SAC;ABOGADO;2018;HASTA LA ACTUALIDAD
158156;UNIVERSIDAD CONTINENTAL SAC;PROFESOR;2014;HASTA LA ACTUALIDAD
159516;INDEPENDIENTE;ASESORAMIENTO DE ASOCIACIONES DE EMPRENDEDORES;2002;HASTA LA ACTUALIDAD
159518;ESTUDIO JURÍDICO ZEBALLOS GAMEZ MEDRANO & ASOCIADOS-ABOGADOS CONSULTORES;ABOGADO;2017;HASTA LA ACTUALIDAD
159518;UNIVERSIDAD NACIONAL DE SAN AGUSTIN DE AREQUIPA- FACULTAD DE DERECHO;CATEDRATICO UNIVERSITARIO;2003;2017
159518;INDEPENDIENTE;ABOGADO;1977;2017
159519;I.E 40300 MIGUEL GRAU ( DESTACADO I.E SAN MARTÍN DE SOCABAYA);PROFESOR;2002;HASTA LA ACTUALIDAD
159520;LENSOL EIRL;TITULAR GERENTE;2015;HASTA LA ACTUALIDAD
159521;INDEPENDIENTE;PELUQUERA;2008;HASTA LA ACTUALIDAD
158870;SOCIEDAD MINERA CERRO VERDE;EMPLEADO;1975;HASTA LA ACTUALIDAD
158871;MINISTERIO DE EDUCACION;DOCENTE;1989;HASTA LA ACTUALIDAD
158872;CENTRO DE CONCILIACION EXTRAJUDICIAL CONSENSUS AQP;CONCILIADOR EXTRAJUDICIAL;2017;2019
158874;CONGRESO DE LA REPUBLICA;TECNICO;2017;2019
158875;INDEPENDIENTE;ABOGADO;1993;HASTA LA ACTUALIDAD
158875;I.E LUDWING VAN BETETHOVEN NOCTURNA - UGEL SUR;TRABAJADOR;1999;2014
158448;PRODISE S.R.L;MECÁNICO;2015;HASTA LA ACTUALIDAD
158449;INDEPENDIENTE;CHOFER- NO FORMALIZADO;2008;HASTA LA ACTUALIDAD
158450;NEC. PAMPAMARCA - HARU WIÑA Y FONCONDES;ASISTENTE TECNICO PRODUCTIVO;2019;HASTA LA ACTUALIDAD
160462;C&J CORPORACION EIRL;GERENTE;2011;2018
160463;UNIVERSIDAD CATOLICA DE SANTA  MARIA;DOCENCIA EN DERECHO;2018;2019
160463;UNIVERSIDAD NACIONAL SAN AGUSTIN;DOCENCIA EN DERECHO;2016;2018
160463;UNIVERSIDAD TECNOLOGICA DEL PERU;DOCENCIA EN  DERECHO;2013;2015
160463;POSADA NUEVA ESPAÑA SAC;ADMINISTRADOR;2011;2019
160463;UNIVERSITE DE LAUSANNE;INVESTIGADOR RESIDENTE;2002;2003
160464;MINISTERIO DE AGRICULTURA;DIRECTOR DEL SISTEMA ADMINISTRATIVO 1;1975;1990
160465;METALSUR FAMIN S.R.L.;CORDINADOR LIDER;2019;2019
160465;GRUPO CONTISER SAC;LIDER AREA CONSTRUCCION;2015;2019
160465;MUNICIPALIDAD DE HUAMBO - DISTRITO;GERENTE;2011;2011
160465;MUNICIPALIDAD DISTRITAL DE AYO;ALCALDE;2007;2010
160465;MUNICIPALIDAD DISTRITAL DE AYO;ALCALDE;2003;2006
160466;I.E. INDEPENDENCIA AMERICANA;LICENCIADA EN EDUCACION;2007;2019
160466;UNIDAD DE GESTIÓN EDUCATIVA LOCAL DE CAYLLOMA;DIRECTORA DE UGEL;2010;2010
160466;I.E. JUANA CERVANTES DE BOLOGNESI;LICENCIADA EN EDUCACION;2003;2006
160466;COLEGIO SAN JUAN DE CAYARANI;LICENCIADA EN EDUCACION;2001;2002
160466;UNIDAD DE SERVICIOS EDUCATIVOS DE CAYLLOMA;ESPECIALISTA EN EDUCACION II;2001;2001
160467;SECCONSAR SRL;GERENTE GENERAL;2010;2019
160467;CONSULTORA E INMOVILIARIA VOLCAN S.A. (CIVSA);INGENIERA GEOLOGA;2008;2008
160467;UNIVERSIDAD ALAS PERUANAS;DOCENTE;2005;2006
158829;EVENTOS INTEGRALES SRL;ADMINISTRADOR;2017;HASTA LA ACTUALIDAD
158830;PARCELA 413   SECCIÓN    A      EL PEDREGAL MAJES;AGRICULTOR GANADERO;2009;HASTA LA ACTUALIDAD
158832;INDEPENDIENTE;CONTADORA;2015;HASTA LA ACTUALIDAD
158833;INDEPENDIENTE;SOCIÓLOGA;2009;HASTA LA ACTUALIDAD
158834;MINISTERIO DE EDUCACIÓN;PROFESOR;1988;HASTA LA ACTUALIDAD
158834;DERRAMA MAGISTERIAL;DIRECTIVO;2014;2017
160089;ESTUDIO JURÍDICO CHIRINOS;ABOGADO;2002;HASTA LA ACTUALIDAD
160090;ESSALUD;OPERADORA;2009;HASTA LA ACTUALIDAD
160091;UNIVERSIDAD NACIONAL DE SAN AGUSTIN;PROFESOR CONTRATADO;2018;HASTA LA ACTUALIDAD
160091;UNIVERSIDAD CATÓLICA SANTA MARÍA;PROFESOR CONTRATADO;2018;HASTA LA ACTUALIDAD
160091;SAN FRANCISCO XAVIER ESCUELA DE NEGOCIOS SAC;CATEDRATICO;2019;HASTA LA ACTUALIDAD
160092;MUNICIPALIDAD PROVINCIAL DE AREQUIPA;COORDINADOR INSPECTOR;2012;2018
160093;MANOS LONCCAS EIRL;GERENTE;2012;HASTA LA ACTUALIDAD
160094;LA TIENDITA DE MATY;VENTA ON LINE;2016;HASTA LA ACTUALIDAD
158100;REVISTA CIUDAD BLANCA EIRL;GERENTE;2015;HASTA LA ACTUALIDAD
158100;ORGANIZACIÓN LATINOAMERICANA DEL TURISMO;DIRECTOR REGIONAL;2018;HASTA LA ACTUALIDAD
158102;MENDEL;PSICÓLOGO;2015;2018
158103;MINISTERIO DE EDUCACIÓN;PROFESOR;1990;HASTA LA ACTUALIDAD
158105;SERVIPLAN M&L SAC;GERENTE GENERAL;2016;HASTA LA ACTUALIDAD
161008;VISOR SAC;ECONOMISTA / GERENTE GENERAL;2010;HASTA LA ACTUALIDAD
161008;ALIANZA FRANCESA DE AREQUIPA;PRESIDENTE DEL CONSEJO DIRECTIVO DE LA ALIANZA FRANCESA DE AREQUIPA;2018;HASTA LA ACTUALIDAD
161008;ALIANZA FRANCESA DE AREQUIPA;CONSEJO DIRECTIVO- TESORERO;2016;2018
161008;CANADIAN IMPERIAL BANK OF COMERCE, CANADA;PLANIFICADOR FINANCIERO;2008;2009
161008;VISOR SAC;GERENTE;2003;2007
161009;MUNICIPALIDAD DISTRITAL DE ALTO SELVA ALEGRE;PROGRAMADOR PAD III;2019;HASTA LA ACTUALIDAD
161009;MUNICIPALIDAD DISTRITAL DE CAYMA;JEFE DE ADMINISTRACIÓN;2019;2019
161009;MUNICIPALIDAD DISTRITAL DE ALTO SELVA ALEGRE;SUBGERENTE DE TECNOLOGÍAS DE LA INFORMACIÓN Y COMUNICACIÓN;2016;2018
161009;MUNICIPALIDAD DISTRITAL DE ALTO SELVA ALEGRE;JEFE DEL ÁREA DE SISTEMAS;2015;2015
161009;MUNICIPALIDAD DISTRITAL DE ALTO SELVA ALEGRE;EXPERTO EN SISTEMA ADMINISTRATIVO;2015;2015
161010;PERFYL MARKETING & SERVICIOS S.R.L.;EMPRESARIO;2014;HASTA LA ACTUALIDAD
161011;CENTRO JUVENIL ALFONSO UGARTE;ASISTENTE ADMINISTRATIVO;2014;2014
161011;LINEAS AEREAS DE ESPAÑA IBERIA;AGENTE POLIVALENTE;2007;2009
161011;AIR MADRID;SERVICIO AL CLIENTE;2006;2007
161011;LAN CHILE - LAN PERU;EJECUTIVA DE VENTAS;1997;2006
161011;VENEZOLANA INTERNACIONAL DE AVIACION;SUPERVISORA DE TRAFICO;1992;1997
161012;INSTITUCION EDUCATIVA PRIVADA LUIS FELIPE DE ORLEANS;DOCENTE;2010;2019
161012;ACADEMIA KENNEDY BALMER;DOCENTE;2018;2019
161012;ACADEMIA BRYCE;DOCENTE;2015;2017
160911;COFOPRI;JEFE  DE OFICINA ZONAL AREQUIPA;2017;2018
160914;ESTUDIO JURIDICO SARAZA Y ASOCIADOS;PRACTICANTE DE DERECHO;2018;HASTA LA ACTUALIDAD
160914;TECNICO INDEPENDIENTE;SERVICIO TECNICO;2018;2018
160914;CELPLAN DE PERÚ;TÉCNICO TORRERO;2017;2017
160914;LAPWORLD;PRACTICANTE SOPORTE TECNICO;2015;2016
160914;EJERCITO DEL PERU, CUARTEL MILITAR ARIAS ARAGUEZ;TROPA, SERVICIO MILITAR VOLUNTARIO;2012;2013
160916;AUTODEMA;COORDINADOR DE RELACIONES COMUNITARIAS DEL PROYECTO MAJES SIGUAS II ETAPA (ORDEN DE SERVICIO- CONSU);2019;2019
160916;MUNICIPALIDAD PROVINCIAL DE AREQUIPA;ASESOR DE SEGURIDAD CIUDADANA DE LA MPA;2017;2018
160916;MINISTERIO DE LA PRESIDENCIA INEI;ACTUALIZADOR CARTOGRÁFICO (CENSOS);2016;2016
160916;MINERA LAS BAMBAS;RELACIONES COMUNITARIAS;2014;2015
160916;COFOPRI;TÉCNICO CATASTRAL 2;2013;2014
161575;ABC AGUERO'S BUILDERS COMPANY INC;SUBGERENTE;2002;HASTA LA ACTUALIDAD
161577;INDEPENDIENTE;ABOGADO;2018;HASTA LA ACTUALIDAD
161577;RESTAURANTE RANCHO CRIOLLO;ADMINISTRADOR;2015;2017
161579;MUNICIPALIDAD DISTRTAL DE URACA;GERENTE MUNICIPAL;2019;HASTA LA ACTUALIDAD
161579;MUNICIPALIDAD PROVINCIAL DE LA UNION;GERENTE MUNICIPAL;2019;2019
161579;MUNICIPALIDAD DISTRITAL DE PAMPA COLCA;GERENTE MUNICIPAL;2018;2018
159225;UNIVERSIDAD CATÓLICA SAN PABLO;PROFESOR;2005;HASTA LA ACTUALIDAD
159228;CORSAVE S.A.C;ARQUITECTA;2018;HASTA LA ACTUALIDAD
159229;UNIVERSIDAD NACIONAL DE SAN AGUSTÍN DE AREQUIPA;DOCENTE;2007;HASTA LA ACTUALIDAD
159230;ANEXA PERU S.A.C;TELEOPERADOR;2019;HASTA LA ACTUALIDAD
160732;GERENCIA REGIONAL DE EDUCACIÓN;ABOGADO;2009;2009
160732;INDEPENDIENTE;ABOGADO;2010;HASTA LA ACTUALIDAD
160733;AGUILA REAL E.I.R.L.;EDITOR DE LIBROS;2012;HASTA LA ACTUALIDAD
160735;INDEPENDIENTE;COMERCIANTE;2014;HASTA LA ACTUALIDAD
160736;GOBIERNO REGIONAL DE AREQUIPA;CONCEJERO;2015;2018
160736;INDEPENDIENTE;CONSULTOR;2019;HASTA LA ACTUALIDAD
160345;MIA WORDLDWIDE TRADE CONSULTANTS AND SERVICES THINK GLOBAL;PRESIDENTE Y GERENTE;2008;2014
160345;INDEPENDIENTE:ASESOR Y DESARROLLADOR DE PROYECTOS INNOVADORES;PROYECTISTA Y PROMOTOR DE INVERSIONES INTERNACIONALES;2015;2018
160345;INDEPENDIENTE: ASESORIAS Y CONSULTORIAS;ASESOR Y CONSULTOR DE INTERNACIONALIZACION DE EMPRESAS;2018;HASTA LA ACTUALIDAD
160346;JIALCON;GERENTE COMERCIAL;2019;HASTA LA ACTUALIDAD
160348;DECO IMPORT TEXTIL;GERENTE;2019;HASTA LA ACTUALIDAD
158656;TELESUP EIRL;COORDINADOR ADMINISTRATIVO;2018;2018
158657;SIEMPRE LISTO SAC;GERENTE GENERAL;2013;2014
158657;MINISTERIO DE EDUCACIÓN - UGEL AREQUIPA NORTE -   CETPRO  DEAN VALDIVIA;PROFESOR;2019;2019
158659;INSTITUTO NACIONAL PENITENCIARIO;DIRECTORA DE TRATAMIENTO DE REGÍMENES PENITENCIARIOS;1975;1996
158659;INSTITUTO NACIONAL PENITENCIARIO;DIRECTORA REGIONAL;2006;2006
158660;DANAC SAC;GERENTE;2011;2019
158661;SUBPREFECTURA DEL DISTRITO DE CAYMA - AREQUIPA;SUBPREFECTO DISTRITAL;2016;2017
159718;ESTUDIO JURIDICO ALVAREZ;SECRETARIO;2014;2019
159719;IMDEPENDIENTE;INDEPENDIENTE;2012;HASTA LA ACTUALIDAD
159720;RADIO SABOR MIX;COMUNICADOR SOCIAL;2008;2019
159721;PARTICULAR;ASESOR;2017;2019
159722;MANTO_ASESORAMIENTO EN AREA SSOMA;INGENIERA DE MATERIALES;2019;HASTA LA ACTUALIDAD
159723;MUNICIPALIDAD CENTRO POBLADO BELLO HORIZONTE;SERVIDORA PUBLICA;2018;2019
159179;AGROPECUARIA ISTARATA S.R.L.;INGENIERO AGRONOMO;2010;HASTA LA ACTUALIDAD
159180;CENTRO DE SALUD MIRAFLORES MINSA;CIRUJANO DENTISTA;1996;2019
159183;SAGA FALABELLA S.A.;JEFE DE VENTAS;2002;2019
159184;NIMEXIN BUSINESS S.A.C.;ASESOR COMERCIAL;2010;HASTA LA ACTUALIDAD
158514;GOBIERNO REGIONAL AREQUIPA;ASESOR DE GOBERNACIÓN;2019;2019
158514;CONTRALORIA GENERAL DE LA REPUBLICA;CONTRALOR GENERAL DE LA REPUBLICA;2016;2017
158514;CONTRALOR GENERAL DE LA REPUBLICA;VICE CONTRALOR GENERAL DE LA REPUBLICA;2013;2016
158514;CONTRALORIA GENERAL DE LA REPUBLICA;GERENTE DE AUDITORIA ESPECIALIZADA;2014;2015
158514;CONTRALORIA GENERAL DE LA REPUBLICA;GERENTE CENTRAL DE OPERACIONES;2011;2014
158515;COMANDO CONJUNTO DE LAS FUERZAS ARMADAS;JEFE COMANDO CONJUNTO;2014;2014
158516;INDEPENDIENTE;TECNICO QUIMICO INDUSTRIAL;2000;2019
158517;ESSALUD;MEDICO CIRUJANO;1988;2019
158519;UNIVERSIDAD SAN MARTIN DE PORRES FILIAL SUR;DOCENTE;2016;2019
158519;JM NET SAC (UNIVERSIDAD TECNOLÓGICA DEL PERÚ);DOCENTE;2009;2015
158094;UNIVERSIDAD CATÓLICA DE SANTA MARÍA;DOCENTE UNIVERSITARIO;1996;HASTA LA ACTUALIDAD
158094;UNIVERSIDAD NACIONAL DE SAN AGUSTÍN - UNSA;DOCENTE;1993;HASTA LA ACTUALIDAD
158095;PRODUCCIONES OPINIÓN;GERENTE;2013;HASTA LA ACTUALIDAD
158095;CENTRAL DE INTELIGENCIA PRIVADA DEL PERÚ S.A.C.;ASESORÍA;2019;HASTA LA ACTUALIDAD
158095;DISTRIBUIDORA E IMPORTADORA INTERVEGA S.A.C.;SERVICIO DE MARKETING;2019;2019
158095;EDQ E.I.R.L.;ASESORÍA PERIODÍSTICA;2019;2019
158095;COOPERATIVA DE AHORRO Y CRÉDITO CREDICOOP - AREQUIPA;SERVICIO PERIODÍSTICO;2017;2019
158096;COLEGIO SAN SEBASTIÁN;SUB-DIRECCIÓN;2016;HASTA LA ACTUALIDAD
158097;INSTITUTO DE APOYO Y DESARROLLO SOCIAL BLANSAL;DIRECTORA DEL PROYECTO CPAS CENTRO DE PREVENCIÓN DEL ABUSO SEXUAL INFANTIL;2015;HASTA LA ACTUALIDAD
158097;INSTITUTO DE APOYO Y DESARROLLO SOCIAL BLANSAL;DIRECTORA DE PROYECTOS;2004;2019
158098;MUNICIPALIDAD PROVINCIAL DE CAYLLOMA;ALCALDE;2015;2018
158098;CONSULTORIO ODONTOLOGICO;ODONTOLOGO;2013;HASTA LA ACTUALIDAD
158098;SOCIEDAD DE BENEFICENCIA PUBLICA;ODONTOLOGO;1996;2002
158098;CENTRO MEDICO SALESIANO;ODONTOLOGO;1993;1994
158099;CONSTRUCTORA RAHPSA EIRL;GERENTE;2011;2019
158992;INSTITUCION EDUCATIVA FERNANDO SUAREZ PICHILINGUE;DOCENTE;2019;HASTA LA ACTUALIDAD
158993;PLANTEL DE APLICACIÓN NUESTRA SEÑORA DE LOURDES;DOCENTE;2018;HASTA LA ACTUALIDAD
158993;COLEGIO SALESIANO SAN JUAN BOSCO;DOCENTE;2014;2017
158993;CAJA NUESTRA GENTE;PROMOTORA DE NEGOCIOS;2011;2012
158993;COLEGIO PARTICULAR RAUL PAREDES;SECRETARIA DE ACTAS;2009;2010
157857;ASOCIACIÓN WARMA PURA - FUNDACIÓN EDUCO.;ESPECIALISTA EN FORMULACIÓN Y GESTIÓN DE PROYECTOS.;2016;2017
157857;MUNICIPALIDAD PROVINCIAL DE CANGALLO;GERENCIA DE DESARROLLO SOCIAL;2015;2016
157857;MANCOMUNIDAD MUNICIPAL CUENCA MANTARO - MANTARO HUANTA CHURCAMPA;GERENTE GENERAL;2012;2012
157857;ASOCIACIÓN KUSKANCHIQ CON LAS PERSONAS CON DISCAPACIDAD;COORDINADOR REGIONAL;2010;2012
157857;MUNICIPALIDAD DISTRITAL DE HUALLA;CONSULTOR - SISTEMATIZACIÓN DE MEMORIA DE GESTIÓN;2010;2010
157858;INDEPENDIENTE;TRABAJOS MANUALES Y TEXTILES;2006;HASTA LA ACTUALIDAD
157859;INSTITUTO SUPERIOR  PEDAGÓGICO FILIBERTO GARCÍA CUELLAR;DOCENTE;2001;2019
157859;MINISTERIO DE EDUCACIÓN;ESPECIALISTA PEDAGÓGICO DE ACOMPAÑAMIENTO;2019;2019
158612;OBGYN MEDICINA PREVENTIVA SAC;ADMINISTRADOR - PLANEADOR ESTRATEGICO;2018;HASTA LA ACTUALIDAD
158613;ASOCIACION CENTRO DE CONCILIACION EXTRAJUDICIAL CONSENSUS PERU;ABOGADO;2014;HASTA LA ACTUALIDAD
159421;INDEPENDIENTE;DOCENTE;2004;HASTA LA ACTUALIDAD
